chuyển đổi dữ liệu onedrive sang account mới như thế nào?,vui lòng xem hướng dẫn chuyển đổi onedrive tại đây: https://foxnews.fpt.vn/huong-dan-chuyen-doi-du-lieu-onedrive-tu-fpt-com-vn-sang-fpt-com/
lý do chuyển đổi sang dùng domain email mới fpt.com là gì?,"dự án chuyển đổi fpt.com sẽ được triển khai từ 15/3 đến 31/8. theo đó, các tài khoản email của cbnv có đuôi @fpt.com.vn và @fsoft.com.vn sẽ được chuyển đổi thành địa chỉ email chung @fpt.com. đây là một bước tiến trong quá trình toàn cầu hoá, tăng cường vị thế trên trường quốc tế của fpt, đồng thời góp phần mang đến trải nghiệm thuận tiện cho cbnv và khách hàng."
khi nào thì bàn giao account @fpt.com?,toàn bộ tài khoản mới @fpt.com sẽ được bàn giao qua email cũ cho từng cbnv sau khi được khởi tạo. mật khẩu sẽ được gửi tới địa chỉ email hiện tại của cbnv theo kế hoạch chuyển đổi từng đơn vị.
dự án chuyển đổi fpt.com bắt đầu khi nào?,"dự án chuyển đổi fpt.com chính thức được triển khai từ 15/03/2023. đây là một bước tiến trong quá trình toàn cầu hoá, tăng cường vị thế trên trường quốc tế của fpt, đồng thời góp phần mang đến trải nghiệm thuận tiện cho cán bộ nhân viên và khách hàng."
dự án chuyển đổi fpt.com có ý nghĩa như thế nào?,"phát biểu tại sự kiện, anh nguyễn thế phương - phó tổng giám đốc fpt nhấn mạnh dự án này vô cùng ý nghĩa về mặt hình ảnh của fpt, hướng đến công ty toàn cầu, đặc biệt fpt software là công ty chiến lược quan trọng của tập đoàn (đang có tên miền riêng fsoft.com.vn). với việc hợp nhất tên miền, việc làm chung trong nội bộ và hình ảnh “one fpt” sẽ tốt lên nhiều. "
chiến lược go global liên quan gì đến việc chuyển đổi fpt.com?,"anh nguyễn xuân việt - giám đốc công nghệ thông tin fpt nhấn mạnh, dự án giúp hiện thực hóa chiến lược go global - toàn cầu hoá của fpt. "
vì sao lại phải dùng fpt.com?,"anh đào duy cường - giám đốc chuyển đổi số fpt software cho rằng với dự án này, các vấn đề như thiếu đồng bộ giữa email và website công ty fsoft không còn nữa, đồng thời giúp fpt cũng như fpt software hướng đến mục tiêu trở thành công ty toàn cầu. anh cường cũng đánh giá dự án này cực kỳ phức tạp, khối lượng công việc lớn, có nhiều phát sinh khiến hướng đi của dự án liên tục thay đổi. tuy nhiên, các bên đều hợp tác cởi mở, tận tâm tận lực để cùng tìm giải pháp tốt nhất, đem lại sự thuận tiện nhất cho hơn 60.000 nhân viên fpt. anh tin với tinh thần này, dự án sẽ đạt mục tiêu thành công tốt đẹp."
khi nào thì sẽ chuyển đổi domain fpt.com?,"dự kiến, fpt software sẽ tiên phong hoàn tất việc chuyển đổi vào ngày 28/4. các đơn vị sẽ sẽ hoàn tất chuyển đổi trước ngày 23/5 gồm: fpt digital, fpt smart cloud, fpt online, fpt retail, synnex fpt. các đơn vị còn lại: fpt telecom, fpt is, fpt ho, dc5 sẽ hoàn thành việc chuyển đổi trước ngày 31/8."
những ai sẽ được dùng account @fpt.com?,"toàn bộ email của cán bộ nhân viên fpt sẽ chuyển đổi sang tên miền @fpt.com (đơn vị sử dụng tên miền như fe.edu.vn, vnexpress.net, telehouse.vn sẽ có thông báo sau). khi tới lịch chuyển đổi của từng đơn vị, từng cá nhân sẽ nhận được tài khoản và mật khẩu thông qua hòm mail hiện tại."
"ứng dụng epayment, epurchase, eiso sẽ dùng account nào để đăng nhập?","từ 15/4, cbnv có thể đăng nhập bằng cả tài khoản mới và cũ vào các hệ thống: loyalty, epurchase, epayment, eiso, app inventory, tuyendung.
cbnv có thể đăng nhập vào các hệ thống trên (https://epayment.fpt.com.vn/, https://epurchase.fpt.com.vn/,…) bằng cả tài khoản cũ (@fpt.com.vn) và tài khoản mới (@fpt.com). hai tài khoản email được sử dụng song song cho đến khi có thông báo mới."
hướng dẫn chuyển đổi của ban cntt như thế nào?,"để chuyển đổi, cán bộ nhân viên ftel cần đăng nhập vào hệ thống và đổi mật khẩu; thực hiện sao lưu dữ liệu onedrive, sharepoint, teams của cá nhân; thực hiện đăng tải dữ liệu lên tài khoản mới. người dùng có sử dụng powerapps như powerbi, automate sẽ tự sao lưu dữ liệu của cá nhân."
tài khoản email cũ sẽ như thế nào?,"tài khoản email cũ (@fpt.com.vn) chỉ được phép nhận email và duy trì trong 2 năm tính từ 13/9/2023. sau thời gian này, tài khoản cũ sẽ được thu hồi."
"tôi nhận được email phishing, lừa đảo thì phải làm thế nào?","trong giai đoạn chuyển đổi (@fpt.com.vn sang @fpt.com), nguy cơ bị tấn công qua email càng tăng cao. người fpt cần cẩn trọng với email lừa đảo. thông tin chi tiết: https://chungta.vn/photo/infographic/nguoi-fpt-can-can-trong-voi-email-lua-dao-1136656.html"
kịch bản chuyển đổi fpt.com ở ftel như thế nào?,"các mailbox sẽ được it khởi tạo, đồng bộ dữ liệu email. ngày 8/5, ban nhân sự sẽ bàn giao tài khoản đăng nhập email mới (@fpt.com) cho từng cán bộ. khi nhận được email từ ftelhr thông báo username password, mọi người cần truy cập trang web ess.fpt.com để đổi mật khẩu lần đầu, đăng ký xác thực hai bước (otp/mfa) tại office.com và đăng nhập vào workplace/workchat bằng tài khoản mới. chi tiết hướng dẫn active tài khoản mới, vui lòng xem ở đây: https://foxnews.fpt.vn/category/fcc/chuyendoifpt-com/"
vì sao tôi thấy web mail cảnh báo đang forward email?,"trong vòng 2 tuần đầu tiên (từ 8/5/2023 đến 22/5/2023), email gửi tới địa chỉ @fpt.com.vn sẽ đi vào cả hai mailbox cũ (@fpt.com.vn) và mới (@fpt.com). sau ngày 22/5/2023, chỉ có mailbox mới nhận được email gửi tới địa chỉ @fpt.com.vn, mailbox cũ không nhận được email nữa. việc forward email từ địa chỉ @fpt.com.vn sang địa chỉ @fpt.com sẽ được duy trì 2 năm đến 13/9/2025. sau thời gian này, tài khoản cũ sẽ được thu hồi."
"sau khi kích hoạt, tài khoản mới dùng được ở những ứng dụng nào?","sau khi kích hoạt tài khoản mới @fpt.com, người dùng có thể truy cập một số ứng dụng đã chuyển đổi xác thực bằng tài khoản mới. danh sách các ứng dụng đã hoàn thành chuyển đổi xác thực có thể theo dõi ở đây: https://portal.fpt.com.vn/ ngoài ra đơn vị chủ quản của ứng dụng sẽ có thông báo riêng về tiến độ chuyển đổi xác thực của từng ứng dụng. các ứng dụng chưa chuyển đổi xác thực, người dùng tiếp tục sử dụng tài khoản cũ để đăng nhập.
"
dữ liệu onedrive của tôi có được chuyển đổi không? tôi không nhìn thấy các file trong onedrive mới.,dữ liệu trên onedrive cá nhân sẽ do người dùng chủ động thực hiện chuyển đổi. hiện tại chưa có tool migrate việc phân quyền này nên người dùng tự đối chiếu phân quyền cũ và cấu hình phân quyền truy nhập file/folder cho onedrive/ google drive mới. tham khảo hướng dẫn chuyển dữ liệu onedrive sang account mới tại https://foxnews.fpt.vn/huong-dan-chuyen-doi-du-lieu-onedrive-tu-fpt-com-vn-sang-fpt-com/
tôi không tìm thấy sharepoint trên account mới.,"các site sharepoint sẽ không được chuyển đổi dữ liệu tự động. admin của site cần chủ động thực hiện backup/restore dữ liệu sang site sharepoint mới. hướng dẫn chi tiết chuyển đổi sharepoint, vui lòng xem ở đây: https://foxnews.fpt.vn/huong-dan-sao-luu-va-dong-bo-du-lieu-cong-cu-sharepoint/ trong thời gian chưa chuyển đổi, người dùng tiếp tục dùng tài khoản cũ (@fpt.com.vn) để truy cập vào sharepoint. admin của các site sharepoint có dữ liệu lớn cần hỗ trợ chuyển đổi có thể liên hệ bộ phận it để được giúp đỡ."
account google workspace của tôi là gì?,account mới sẽ được gửi đến người dùng bắt đầu từ ngày 08/05/2023. người dùng sau khi đổi mật khẩu sẽ đăng nhập được vào google.com bằng account mới.
thời gian chuyển đổi sang google workspace là bao giờ?,người dùng có thể sử dụng account google workspace ngay sau khi nhận được thông tin tài khoản từ hr ftel. vui lòng đổi mật khẩu trước khi sử dụng.
khi nào người dùng bắt đầu dùng google workspace,người dùng có thể sử dụng account google workspace ngay sau khi nhận được thông tin tài khoản từ hr ftel. vui lòng đổi mật khẩu trước khi sử dụng.
dữ liệu email của tôi có được chuyển sang google không?,"các email của năm 2023 sẽ được hệ thống tự động chuyển trước để người dùng thuận tiện làm việc. các email của những năm trước sẽ được chuyển dần trong 2 tháng tiếp theo. trong thời gian chuyển đổi, người dùng có thể login vào account cũ để xem lại các email chưa được chuyển và gửi email từ địa chỉ cũ nếu cần. phần calendar và rules filter email người dùng phải chủ động tạo lại từ đầu."
ai sẽ chuyển dữ liệu email của tôi sang google?,it sẽ hỗ trợ chuyển tự động email sang hệ thống google.
bao lâu thì tôi có đủ email trên hệ thống mới?,it sẽ hỗ trợ chuyển tự động email sang hệ thống mới. thời gian dự kiến hoàn tất sau 2 tháng kể từ ngày nhận được thông tin account mới.
dữ liệu onedrive của tôi có được chuyển sang google drive không?,người dùng khối công nghệ hạ tầng chủ động việc chuyển đổi dữ liệu từ onedrive sang google drive
"vì sao có người dùng tài khoản google, có người dùng tài khoản office 365?","khối công nghệ hạ tầng, fhr, fcc, ftc của fpt telecom sẽ tiên phong chuyển đổi thử nghiệm từ office 365 sang google workspace. việc sử dụng google workspace là cơ sở để ban điều hành quyết định có chuyển đổi toàn bộ sang sử dụng nền tảng office mới trên google hay không. vì vậy đề nghị mọi người sử dụng hệ thống mới ngay sau khi được cấp account."
bao lâu sau khi đổi mật khẩu tôi có thể sử dụng được hệ thống mới?,"sau khi đổi mật khẩu, người dùng vui lòng chờ 5-10 phút để hệ thống đồng bộ. sau đó có thể  đăng nhập trên các hệ thống mới."
lịch họp trên office365 có được chuyển sang google calendar không?,người dùng chủ động tạo lại lịch họp trên hệ thống mới.
tôi có thể sử dụng account mới trên cả office 365 và trên google workspace không?,"không. người dùng khối công nghệ hạ tầng và một số cán bộ của ftc, fcc, ftc sử dụng account trên nền tảng google workspace. còn lại sử dụng trên office 365."
tôi không muốn sử dụng google workspace thì sao?,"việc thử nghiệm sử dụng google workspace là cơ sở để ban điều hành quyết định có chuyển đổi toàn bộ sang sử dụng nền tảng office mới trên google workspace hay không. vì vậy đề nghị mọi người sử dụng hệ thống mới ngay sau khi được cấp account. nếu bạn không thuộc khối công nghệ hạ tầng, hoặc không nằm trong danh sách nhận ""thông báo về việc thử nghiệm sử dụng google workspace"" vui lòng mở ticket tại https://ssc.fpt.net/secure/ssc01createticket.jspa?processid=332&catalogid=11 để được hỗ trợ."
workplace/workchat chỉ sử dụng được trên trình duyệt ẩn danh?," truy cập link sau (lưu ý: trên iphone phải dùng safari, trên android dùng trình duyệt mặc định) để sign-out khỏi account cũ (fpt.com.vn) và đăng nhập lại bằng account mới
https://login.microsoftonline.com/logout.srf"
anh/chị cho hỏi em chưa thấy mật khẩu akabot gửi về,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
pass đăng nhập email longpdk@fpt.com,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
rule trong outlook có bị xóa không?,người dùng chủ động tại lại rule mail trên account mới.
dữ liệu cũ có được đồng bộ lên tài khoản mới không ?,"các email của năm 2023 sẽ được hệ thống tự động chuyển trước để người dùng thuận tiện làm việc. các email của những năm trước sẽ được chuyển dần trong 2 tháng tiếp theo. trong thời gian chuyển đổi, người dùng có thể login vào account cũ để xem lại các email chưa được chuyển và gửi email từ địa chỉ cũ nếu cần. phần calendar và rules filter email người dùng phải chủ động tạo lại từ đầu."
tôi ko hiểu hướng dẫn,vui lòng đọc kỹ email thông báo từ hr và hướng dẫn trên foxnews
tại sao tôi phải chuyển đổi sang sử dụng google workspace,"việc thử nghiệm sử dụng google workspace là cơ sở để ban điều hành quyết định có chuyển đổi toàn bộ sang sử dụng nền tảng office mới trên google workspace hay không. vì vậy đề nghị mọi người sử dụng hệ thống mới ngay sau khi được cấp account. nếu bạn không thuộc khối công nghệ hạ tầng, hoặc không nằm trong danh sách nhận ""thông báo về việc thử nghiệm sử dụng google workspace"" vui lòng mở ticket tại https://ssc.fpt.net/secure/ssc01createticket.jspa?processid=332&catalogid=11 để được hỗ trợ."
google workspace là gì,"google workspace là một nền tảng office mới của google, bao gồm các ứng dụng như gmail, calendar, drive, docs, sheets, slides, meet và chat. nó cung cấp một cách dễ dàng để tổ chức, chia sẻ và làm việc với nhau."
ưu điểm so với office 365," google workspace cung cấp nhiều tính năng và công cụ hỗ trợ hơn so với office 365. nó có thể giúp người dùng tối ưu hóa công việc của họ bằng cách cung cấp các công cụ như google docs, google sheets, google slides, google meet và nhiều hơn nữa. nó cũng cung cấp các tính năng bảo mật cao hơn, giúp người dùng bảo vệ dữ liệu của họ."
"các công cụ đó dùng không được tốt như office365, tại sao tôi phải xài","việc thử nghiệm sử dụng google workspace là cơ sở để ban điều hành quyết định có chuyển đổi toàn bộ sang sử dụng nền tảng office mới trên google workspace hay không. vì vậy đề nghị mọi người sử dụng hệ thống mới ngay sau khi được cấp account. nếu bạn không thuộc khối công nghệ hạ tầng, hoặc không nằm trong danh sách nhận ""thông báo về việc thử nghiệm sử dụng google workspace"" vui lòng mở ticket tại https://ssc.fpt.net/secure/ssc01createticket.jspa?processid=332&catalogid=11 để được hỗ trợ."
tôi có phải là đối tượng được chuyển đổi không,"khối công nghệ hạ tầng, fhr, fcc, ftc của fpt telecom sẽ tiên phong chuyển đổi thử nghiệm từ office 365 sang google workspace. việc sử dụng google workspace là cơ sở để ban điều hành quyết định có chuyển đổi toàn bộ sang sử dụng nền tảng office mới trên google hay không. vì vậy đề nghị mọi người sử dụng hệ thống mới ngay sau khi được cấp account."
tôi không rõ như thế nào là email của năm 2023,email của năm 2023 là những email được gửi/nhận tính từ ngày 1/1/2023 đến hiện tại. những email này sẽ được chuyển trước sang account fpt.com trước. những email từ ngày 1/1/2023 trở về trước sẽ được chuyển sang account fpt.com sau khi account mới đã được bàn giao đến anh/chị.
các ứng dụng hiện tại đang không đăng nhập được trong đó có vpn?,"việc login vpn bằng account fpt.com hiện tại chưa sẵn sàng, vui lòng đăng nhập vpn bằng account cũ cho đến khi có thông báo mới."
làm thế nào để chuyển dữ liệu sharepoint?,"các site sharepoint sẽ không được chuyển đổi dữ liệu tự động. admin của site cần chủ động thực hiện backup/restore dữ liệu sang site sharepoint mới. hướng dẫn chi tiết chuyển đổi sharepoint, vui lòng xem ở đây: https://foxnews.fpt.vn/huong-dan-sao-luu-va-dong-bo-du-lieu-cong-cu-sharepoint/ trong thời gian chưa chuyển đổi, người dùng tiếp tục dùng tài khoản cũ (@fpt.com.vn) để truy cập vào sharepoint. admin của các site sharepoint có dữ liệu lớn cần hỗ trợ chuyển đổi có thể liên hệ bộ phận it để được giúp đỡ."
tôi muốn logout ra khỏi single sign on thì làm thế nào?," truy cập link sau (lưu ý: trên iphone phải dùng safari, trên android dùng trình duyệt mặc định) để sign-out khỏi account cũ (fpt.com.vn) và đăng nhập lại bằng account mới
https://login.microsoftonline.com/logout.srf"
tôi không đổi được pass email?,"vui lòng đọc kỹ email thông báo từ hr, và hướng dẫn đổi pass tại https://ess.fpt.com/. bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
làm sao đăng nhập được workchat?,"hướng dẫn login workplace/workchat bằng account mới:

- khi nhận được email fpt.com là bạn sẽ bị phải login workchat/workplace bằng account mới
- bạn mở trình duyệt và truy nhập vào https://office.com/
- bấm vào avatar của bạn ở góc trên bên phải, chọn ""sign in with a different account"" > “use another account” để đăng nhập thêm account mới
- bạn sẽ log in bằng account mới thành công
- bạn mở tab mới trên trình duyệt web đó, truy nhập vào https://fpt.workplace.com/ để đăng nhập với account mới
dữ liệu workchat là nội dung chat sẽ được chuyển tự động và gán đúng cho user account mới của từng người. về cơ bản, user chỉ thay đổi xác thực bằng account email mới, dữ liệu chat vẫn được giữ nguyên.

nếu vẫn gặp khó khăn trong quá trình login workchat trên điện thoại, bạn có thể thử:
- truy cập link sau (lưu ý: trên iphone phải dùng safari, trên android dùng trình duyệt mặc định) để sign-out khỏi account cũ (fpt.com.vn) và đăng nhập lại bằng account mới
https://login.microsoftonline.com/logout.srf"
em không đổi được pass theo hướng dẫn trên trang https://ess.fpt.com/,"vui lòng đọc kỹ email thông báo từ hr, và hướng dẫn đổi pass tại https://ess.fpt.com/. bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
vậy thì em vẫn dùng lại mật khẩu cũ ạ,"vui lòng đọc kỹ email thông báo từ hr, và hướng dẫn đổi pass tại https://ess.fpt.com/. bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
em không đổi được mật khẩu theo hướng dẫn ạ,"vui lòng đọc kỹ email thông báo từ hr, và hướng dẫn đổi pass tại https://ess.fpt.com/. bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
reset pass mail mới như nào?,"đối với account mới (fpt.com), vui lòng liên hệ admin/hcns của đơn vị mở ticket reset mật khẩu trên uservice."
đổi mật khẩu email mới như nào ?,"vui lòng đọc kỹ email thông báo từ hr, và hướng dẫn đổi pass tại https://ess.fpt.com/. bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
"từ ngày 4/5, tôi bắt buộc phải sử dụng email mới?","vui lòng đọc kỹ email thông báo từ hr, và hướng dẫn đổi pass tại https://ess.fpt.com/. bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
"trong lúc chờ pass email mới, tôi có dùng được email cũ không?","vui lòng đọc kỹ email thông báo từ hr, và hướng dẫn đổi pass tại https://ess.fpt.com/. bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm."
pass mới mail @fpt.com nhận ở đâu?,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
mình hỏi lấy mật khẩu mail mới ở đâu?,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
không thể đổi được mật khẩu?,"vui lòng đọc kỹ email thông báo từ hr, và hướng dẫn đổi pass tại https://ess.fpt.com/. bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
mật khẩu mới sẽ được công ty cấp hay tự đổi?,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
mail mới ngày nào?,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
mail mới password ngày nào?,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
password của mail mới?,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
xin hướng dẫn để xem pass đăng nhập email mới?,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
pass đăng nhập email sẽ được bda gửi tự động từ hệ thống akabot-ssc fim.bot@fpt.com.vn?,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
vậy là mình vẫn chưa có đúng ko bạn ơi,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
doi pass mail?,"vui lòng đọc kỹ email thông báo từ hr, và hướng dẫn đổi pass tại https://ess.fpt.com/. bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
hướng dẫn đổi mật khẩu?,"vui lòng đọc kỹ email thông báo từ hr, và hướng dẫn đổi pass tại https://ess.fpt.com/. bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
xác thực 2 bước?,vui lòng xem hướng dẫn bật xác thực 2 bước tại đây: https://foxnews.fpt.vn/huong-dan-su-dung-xac-thuc-2-buoc-cho-tai-khoan-fpt-com/
tôi quên mật khẩu mail thì phải làm sao?,"đối với account mới (fpt.com), vui lòng liên hệ admin/hcns của đơn vị mở ticket reset mật khẩu trên uservice."
tôi chưa nhận được password cho mail mới?,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
đăng nhập thì phải có mật khẩu trong khi mình chưa có mật khẩu?,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
tôi không thể thay đổi mật khẩu,"vui lòng đọc kỹ email thông báo từ hr, và hướng dẫn đổi pass tại https://ess.fpt.com/. bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
đồng bộ mail,"các email của năm 2023 sẽ được hệ thống tự động chuyển trước để người dùng thuận tiện làm việc. các email của những năm trước sẽ được chuyển dần trong 2 tháng tiếp theo. trong thời gian chuyển đổi, người dùng có thể login vào account cũ để xem lại các email chưa được chuyển và gửi email từ địa chỉ cũ nếu cần. phần calendar và rules filter email người dùng phải chủ động tạo lại từ đầu."
chuyển đổi onedrive?,dữ liệu trên onedrive cá nhân sẽ do người dùng chủ động thực hiện chuyển đổi. hiện tại chưa có tool migrate việc phân quyền này nên người dùng tự đối chiếu phân quyền cũ và cấu hình phân quyền truy nhập file/folder cho onedrive/ google drive mới. tham khảo hướng dẫn chuyển dữ liệu onedrive sang account mới tại https://foxnews.fpt.vn/huong-dan-chuyen-doi-du-lieu-onedrive-tu-fpt-com-vn-sang-fpt-com/
không thấy pass của mail mới gửi từ akabot vậy nhỉ,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
"hiện mình chưa nhận được mật khẩu vào account fpt.com của akabot-ssc, mật khẩu này sẽ được cung
cấp sau mail thông báo đúng không?",pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
làm sao để liện hệ akabot?,akabot sẽ chủ động liên hệ với bạn.
số điện thoại hỗ trợ là số nào vậy ?,mọi thắc mắc trong quá trình chuyển đổi vui lòng đặt câu hỏi với chat bot “ftel it support” trên workplace.
chưa nhận pass?,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
mật khẩu email khi nào có vậy pa,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
"sao mình đặt mật khẩu không được, đã đặt theo hướng dẫn ạ","vui lòng đọc kỹ email thông báo từ hr, và hướng dẫn đổi pass tại https://ess.fpt.com/. bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
chuyển đổi đuôi mail mới thì dùng password nào,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
"dear ftel it, mih đã nhận được mail ""acc mail fpt.com: hướng dẫn đổi mật khẩu, xác thực 2 bước""?","vui lòng đọc kỹ email thông báo từ hr, và hướng dẫn đổi pass tại https://ess.fpt.com/. bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
không truy cập đc?,bạn vui lòng đặt các câu hỏi đầy đủ và cụ thể hơn!
link mật khẩu mới?,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
"tôi có thông báo sử dụng account email mới nhưng chưa thấy hệ thống gửi mật khẩu của account để
vào đổi mật khẩu như hướng dẫn!?",pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
khi nào password mới của mail đuôi .com mới gửi tới mail,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
link akabot scc,bạn vui lòng đặt các câu hỏi đầy đủ và cụ thể hơn!
không có mật khẩu cũ nên không đổi được mật khẩu mới?,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
pass đăng nhập email sẽ được bda gửi tự động từ hệ thống akabot-ssc fim.bot@fpt.com.vn,pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. password sẽ được bda gửi tự động từ hệ thống akabot-ssc (từ địa chỉ email fim.bot@fpt.com.vn). do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
lấy như thế nào?,bạn vui lòng đặt các câu hỏi đầy đủ và cụ thể hơn!
