Account mới của tôi là gì?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
Tôi có thể xem danh sách các ứng dụng đã được chuyển đổi xác thực ở đâu?,Danh sách các ứng dụng đã chuyển đổi được cập nhật tại đây: https://portal.fpt.com.vn/
Những ứng dụng nào đã được chuyển đổi xác thực?,Danh sách các ứng dụng đã chuyển đổi được cập nhật tại đây: https://portal.fpt.com.vn/
,"Dự án chuyển đổi FPT.COM chính thức được triển khai từ 15/03/2023. Đây là một bước tiến trong quá trình toàn cầu hoá, tăng cường vị thế trên trường quốc tế của FPT, đồng thời góp phần mang đến trải nghiệm thuận tiện cho cán bộ nhân viên và khách hàng."
Đổi mật khẩu trên accoun mới như thế nào?,Vui lòng xem hướng dẫn đổi mật khẩu tại đây: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/
Bật xác thực hai bước trên account mới như thế nào?,Vui lòng xem hướng dẫn bật xác thực 2 bước tại đây: https://foxnews.fpt.vn/huong-dan-su-dung-xac-thuc-2-buoc-cho-tai-khoan-fpt-com/
Chuyển đổi dữ liệu onedrive sang account mới như thế nào?,Vui lòng xem hướng dẫn chuyển đổi Onedrive tại đây: https://foxnews.fpt.vn/huong-dan-chuyen-doi-du-lieu-onedrive-tu-fpt-com-vn-sang-fpt-com/
Lý do chuyển đổi sang dùng domain email mới fpt.com là gì?,"Dự án chuyển đổi FPT.COM sẽ được triển khai từ 15/3 đến 31/8. Theo đó, các tài khoản email của CBNV có đuôi @FPT.COM.VN và @FSOFT.COM.VN sẽ được chuyển đổi thành địa chỉ email chung @FPT.COM. Đây là một bước tiến trong quá trình toàn cầu hoá, tăng cường vị thế trên trường quốc tế của FPT, đồng thời góp phần mang đến trải nghiệm thuận tiện cho CBNV và khách hàng."
Khi nào thì bàn giao account @FPT.COM?,Toàn bộ tài khoản mới @FPT.COM sẽ được bàn giao qua email cũ cho từng CBNV sau khi được khởi tạo. Mật khẩu sẽ được gửi tới địa chỉ email hiện tại của CBNV theo kế hoạch chuyển đổi từng đơn vị.
Dự án chuyển đổi FPT.COM bắt đầu khi nào?,"Dự án chuyển đổi FPT.COM chính thức được triển khai từ 15/03/2023. Đây là một bước tiến trong quá trình toàn cầu hoá, tăng cường vị thế trên trường quốc tế của FPT, đồng thời góp phần mang đến trải nghiệm thuận tiện cho cán bộ nhân viên và khách hàng."
Dự án chuyển đổi FPT.COM có ý nghĩa như thế nào?,"Phát biểu tại sự kiện, anh Nguyễn Thế Phương - Phó tổng giám đốc FPT nhấn mạnh dự án này vô cùng ý nghĩa về mặt hình ảnh của FPT, hướng đến công ty toàn cầu, đặc biệt FPT Software là công ty chiến lược quan trọng của tập đoàn (đang có tên miền riêng fsoft.com.vn). Với việc hợp nhất tên miền, việc làm chung trong nội bộ và hình ảnh “One FPT” sẽ tốt lên nhiều. "
Chiến lược go global liên quan gì đến việc chuyển đổi FPT.COM?,"Anh Nguyễn Xuân Việt - Giám đốc Công nghệ Thông tin FPT nhấn mạnh, dự án giúp hiện thực hóa chiến lược go global - toàn cầu hoá của FPT. "
Vì sao lại phải dùng FPT.COM?,"Anh Đào Duy Cường - Giám đốc Chuyển đổi số FPT Software cho rằng với dự án này, các vấn đề như thiếu đồng bộ giữa email và website công ty FSOFT không còn nữa, đồng thời giúp FPT cũng như FPT Software hướng đến mục tiêu trở thành công ty toàn cầu. Anh Cường cũng đánh giá dự án này cực kỳ phức tạp, khối lượng công việc lớn, có nhiều phát sinh khiến hướng đi của dự án liên tục thay đổi. Tuy nhiên, các bên đều hợp tác cởi mở, tận tâm tận lực để cùng tìm giải pháp tốt nhất, đem lại sự thuận tiện nhất cho hơn 60.000 nhân viên FPT. Anh tin với tinh thần này, dự án sẽ đạt mục tiêu thành công tốt đẹp."
Khi nào thì sẽ chuyển đổi domain FPT.COM?,"Dự kiến, FPT Software sẽ tiên phong hoàn tất việc chuyển đổi vào ngày 28/4. Các đơn vị sẽ sẽ hoàn tất chuyển đổi trước ngày 23/5 gồm: FPT Digital, FPT Smart Cloud, FPT Online, FPT Retail, Synnex FPT. Các đơn vị còn lại: FPT Telecom, FPT IS, FPT HO, DC5 sẽ hoàn thành việc chuyển đổi trước ngày 31/8."
Những ai sẽ được dùng account @fpt.com?,"Toàn bộ email của cán bộ nhân viên FPT sẽ chuyển đổi sang tên miền @fpt.com (đơn vị sử dụng tên miền như fe.edu.vn, vnexpress.net, telehouse.vn sẽ có thông báo sau). Khi tới lịch chuyển đổi của từng đơn vị, từng cá nhân sẽ nhận được tài khoản và mật khẩu thông qua hòm mail hiện tại."
"Ứng dụng Epayment, Epurchase, Eiso sẽ dùng account nào để đăng nhập?","Từ 15/4, CBNV có thể đăng nhập bằng cả tài khoản mới và cũ vào các hệ thống: Loyalty, Epurchase, Epayment, Eiso, App Inventory, Tuyendung.
CBNV có thể đăng nhập vào các hệ thống trên (https://epayment.fpt.com.vn/, https://epurchase.fpt.com.vn/,…) bằng cả tài khoản cũ (@FPT.COM.VN) và tài khoản mới (@FPT.COM). Hai tài khoản email được sử dụng song song cho đến khi có thông báo mới."
Hướng dẫn chuyển đổi của Ban CNTT như thế nào?,"Để chuyển đổi, cán bộ nhân viên FTEL cần đăng nhập vào hệ thống và đổi mật khẩu; thực hiện sao lưu dữ liệu OneDrive, Sharepoint, Teams của cá nhân; thực hiện đăng tải dữ liệu lên tài khoản mới. Người dùng có sử dụng PowerApps như PowerBI, Automate sẽ tự sao lưu dữ liệu của cá nhân."
Tài khoản email cũ sẽ như thế nào?,"Tài khoản email cũ (@fpt.com.vn) chỉ được phép nhận email và duy trì trong 2 năm tính từ 13/9/2023. Sau thời gian này, tài khoản cũ sẽ được thu hồi."
"Tôi nhận được email phishing, lừa đảo thì phải làm thế nào?","Trong giai đoạn chuyển đổi (@FPT.COM.VN sang @FPT.COM), nguy cơ bị tấn công qua email càng tăng cao. Người FPT cần cẩn trọng với email lừa đảo. Thông tin chi tiết: https://chungta.vn/photo/infographic/nguoi-fpt-can-can-trong-voi-email-lua-dao-1136656.html"
Kịch bản chuyển đổi FPT.COM ở FTEL như thế nào?,"Các mailbox sẽ được IT khởi tạo, đồng bộ dữ liệu email. Ngày 8/5, ban nhân sự sẽ bàn giao tài khoản đăng nhập email mới (@FPT.COM) cho từng cán bộ. Khi nhận được email từ FTELHR thông báo username password, mọi người cần truy cập trang web ess.fpt.com để đổi mật khẩu lần đầu, đăng ký xác thực hai bước (OTP/MFA) tại office.com và đăng nhập vào Workplace/Workchat bằng tài khoản mới. Chi tiết hướng dẫn active tài khoản mới, vui lòng xem ở đây: https://foxnews.fpt.vn/category/fcc/chuyendoifpt-com/"
Vì sao tôi thấy web mail cảnh báo đang forward email?,"Trong vòng 2 tuần đầu tiên (từ 8/5/2023 đến 22/5/2023), email gửi tới địa chỉ @fpt.com.vn sẽ đi vào cả hai mailbox cũ (@fpt.com.vn) và mới (@FPT.COM). Sau ngày 22/5/2023, chỉ có mailbox mới nhận được email gửi tới địa chỉ @fpt.com.vn, mailbox cũ không nhận được email nữa. Việc forward email từ địa chỉ @fpt.com.vn sang địa chỉ @fpt.com sẽ được duy trì 2 năm đến 13/9/2025. Sau thời gian này, tài khoản cũ sẽ được thu hồi."
"Sau khi kích hoạt, tài khoản mới dùng được ở những ứng dụng nào?","Sau khi kích hoạt tài khoản mới @FPT.COM, người dùng có thể truy cập một số ứng dụng đã chuyển đổi xác thực bằng tài khoản mới. Danh sách các ứng dụng đã hoàn thành chuyển đổi xác thực có thể theo dõi ở đây: https://portal.fpt.com.vn/ Ngoài ra đơn vị chủ quản của ứng dụng sẽ có thông báo riêng về tiến độ chuyển đổi xác thực của từng ứng dụng. Các ứng dụng chưa chuyển đổi xác thực, người dùng tiếp tục sử dụng tài khoản cũ để đăng nhập.
"
Dữ liệu OneDrive của tôi có được chuyển đổi không? Tôi không nhìn thấy các file trong OneDrive mới.,Dữ liệu trên OneDrive cá nhân sẽ do người dùng chủ động thực hiện chuyển đổi. Hiện tại chưa có tool migrate việc phân quyền này nên người dùng tự đối chiếu phân quyền cũ và cấu hình phân quyền truy nhập File/folder cho OneDrive/ Google Drive mới. Tham khảo hướng dẫn chuyển dữ liệu OneDrive sang account mới tại https://foxnews.fpt.vn/huong-dan-chuyen-doi-du-lieu-onedrive-tu-fpt-com-vn-sang-fpt-com/
Tôi không tìm thấy Sharepoint trên account mới.,"Các site Sharepoint sẽ không được chuyển đổi dữ liệu tự động. Admin của site cần chủ động thực hiện backup/restore dữ liệu sang site Sharepoint mới. Hướng dẫn chi tiết chuyển đổi Sharepoint, vui lòng xem ở đây: https://foxnews.fpt.vn/huong-dan-sao-luu-va-dong-bo-du-lieu-cong-cu-sharepoint/ Trong thời gian chưa chuyển đổi, người dùng tiếp tục dùng tài khoản cũ (@fpt.com.vn) để truy cập vào Sharepoint. Admin của các site Sharepoint có dữ liệu lớn cần hỗ trợ chuyển đổi có thể liên hệ bộ phận IT để được giúp đỡ."
Account Google workspace của tôi là gì?,Account mới sẽ được gửi đến người dùng bắt đầu từ ngày 08/05/2023. Người dùng sau khi đổi mật khẩu sẽ đăng nhập được vào google.com bằng account mới.
Thời gian chuyển đổi sang Google workspace là bao giờ?,Người dùng có thể sử dụng account google workspace ngay sau khi nhận được thông tin tài khoản từ HR FTEL. Vui lòng đổi mật khẩu trước khi sử dụng.
Khi nào người dùng bắt đầu dùng Google workspace,Người dùng có thể sử dụng account google workspace ngay sau khi nhận được thông tin tài khoản từ HR FTEL. Vui lòng đổi mật khẩu trước khi sử dụng.
Dữ liệu email của tôi có được chuyển sang Google không?,"Các email của năm 2023 sẽ được hệ thống tự động chuyển trước để người dùng thuận tiện làm việc. Các email của những năm trước sẽ được chuyển dần trong 2 tháng tiếp theo. Trong thời gian chuyển đổi, người dùng có thể login vào account cũ để xem lại các email chưa được chuyển và gửi email từ địa chỉ cũ nếu cần. Phần Calendar và Rules filter email người dùng phải chủ động tạo lại từ đầu."
Ai sẽ chuyển dữ liệu email của tôi sang Google?,IT sẽ hỗ trợ chuyển tự động email sang hệ thống Google.
Bao lâu thì tôi có đủ email trên hệ thống mới?,IT sẽ hỗ trợ chuyển tự động email sang hệ thống mới. Thời gian dự kiến hoàn tất sau 2 tháng kể từ ngày nhận được thông tin account mới.
Dữ liệu Onedrive của tôi có được chuyển sang Google Drive không?,Người dùng khối công nghệ hạ tầng chủ động việc chuyển đổi dữ liệu từ Onedrive sang Google Drive
"Vì sao có người dùng tài khoản Google, có người dùng tài khoản Office 365?","Khối công nghệ hạ tầng, FHR, FCC, FTC của FPT Telecom sẽ tiên phong chuyển đổi thử nghiệm từ Office 365 sang Google Workspace. Việc sử dụng Google Workspace là cơ sở để ban điều hành quyết định có chuyển đổi toàn bộ sang sử dụng nền tảng office mới trên Google hay không. Vì vậy đề nghị mọi người sử dụng hệ thống mới ngay sau khi được cấp account."
Bao lâu sau khi đổi mật khẩu tôi có thể sử dụng được hệ thống mới?,"Sau khi đổi mật khẩu, người dùng vui lòng chờ 5-10 phút để hệ thống đồng bộ. Sau đó có thể  đăng nhập trên các hệ thống mới."
Lịch họp trên Office365 có được chuyển sang Google Calendar không?,Người dùng chủ động tạo lại lịch họp trên hệ thống mới.
Tôi có thể sử dụng account mới trên cả Office 365 và trên Google Workspace không?,"Không. Người dùng khối công nghệ hạ tầng và một số cán bộ của FTC, FCC, FTC sử dụng account trên nền tảng Google Workspace. Còn lại sử dụng trên Office 365."
Tôi không muốn sử dụng Google Workspace thì sao?,"Việc thử nghiệm sử dụng Google Workspace là cơ sở để ban điều hành quyết định có chuyển đổi toàn bộ sang sử dụng nền tảng office mới trên Google Workspace hay không. Vì vậy đề nghị mọi người sử dụng hệ thống mới ngay sau khi được cấp account. Nếu bạn không thuộc khối công nghệ hạ tầng, hoặc không nằm trong danh sách nhận ""Thông báo về việc thử nghiệm sử dụng Google Workspace"" vui lòng mở ticket tại https://ssc.fpt.net/secure/SSC01CreateTicket.jspa?processId=332&catalogId=11 để được hỗ trợ."
Workplace/workchat chỉ sử dụng được trên trình duyệt ẩn danh?," Truy cập link sau (lưu ý: trên iPhone phải dùng Safari, trên Android dùng trình duyệt mặc định) để sign-out khỏi account cũ (fpt.com.vn) và đăng nhập lại bằng account mới
https://login.microsoftonline.com/logout.srf"
Anh/chị cho hỏi em chưa thấy mật khẩu akabot gửi về,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
Pass đăng nhập email longpdk@fpt.com,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
rule trong outlook có bị xóa không?,Người dùng chủ động tại lại rule mail trên account mới.
dữ liệu cũ có được đồng bộ lên tài khoản mới không ?,"Các email của năm 2023 sẽ được hệ thống tự động chuyển trước để người dùng thuận tiện làm việc. Các email của những năm trước sẽ được chuyển dần trong 2 tháng tiếp theo. Trong thời gian chuyển đổi, người dùng có thể login vào account cũ để xem lại các email chưa được chuyển và gửi email từ địa chỉ cũ nếu cần. Phần Calendar và Rules filter email người dùng phải chủ động tạo lại từ đầu."
Tôi ko hiểu hướng dẫn,Vui lòng đọc kỹ email thông báo từ HR và hướng dẫn trên Foxnews
tại sao tôi phải chuyển đổi sang sử dụng Google Workspace,"Việc thử nghiệm sử dụng Google Workspace là cơ sở để ban điều hành quyết định có chuyển đổi toàn bộ sang sử dụng nền tảng office mới trên Google Workspace hay không. Vì vậy đề nghị mọi người sử dụng hệ thống mới ngay sau khi được cấp account. Nếu bạn không thuộc khối công nghệ hạ tầng, hoặc không nằm trong danh sách nhận ""Thông báo về việc thử nghiệm sử dụng Google Workspace"" vui lòng mở ticket tại https://ssc.fpt.net/secure/SSC01CreateTicket.jspa?processId=332&catalogId=11 để được hỗ trợ."
Google Workspace là gì,"Google Workspace là một nền tảng office mới của Google, bao gồm các ứng dụng như Gmail, Calendar, Drive, Docs, Sheets, Slides, Meet và Chat. Nó cung cấp một cách dễ dàng để tổ chức, chia sẻ và làm việc với nhau."
ưu điểm so với Office 365," Google Workspace cung cấp nhiều tính năng và công cụ hỗ trợ hơn so với Office 365. Nó có thể giúp người dùng tối ưu hóa công việc của họ bằng cách cung cấp các công cụ như Google Docs, Google Sheets, Google Slides, Google Meet và nhiều hơn nữa. Nó cũng cung cấp các tính năng bảo mật cao hơn, giúp người dùng bảo vệ dữ liệu của họ."
"các công cụ đó dùng không được tốt như Office365, tại sao tôi phải xài","Việc thử nghiệm sử dụng Google Workspace là cơ sở để ban điều hành quyết định có chuyển đổi toàn bộ sang sử dụng nền tảng office mới trên Google Workspace hay không. Vì vậy đề nghị mọi người sử dụng hệ thống mới ngay sau khi được cấp account. Nếu bạn không thuộc khối công nghệ hạ tầng, hoặc không nằm trong danh sách nhận ""Thông báo về việc thử nghiệm sử dụng Google Workspace"" vui lòng mở ticket tại https://ssc.fpt.net/secure/SSC01CreateTicket.jspa?processId=332&catalogId=11 để được hỗ trợ."
tôi có phải là đối tượng được chuyển đổi không,"Khối công nghệ hạ tầng, FHR, FCC, FTC của FPT Telecom sẽ tiên phong chuyển đổi thử nghiệm từ Office 365 sang Google Workspace. Việc sử dụng Google Workspace là cơ sở để ban điều hành quyết định có chuyển đổi toàn bộ sang sử dụng nền tảng office mới trên Google hay không. Vì vậy đề nghị mọi người sử dụng hệ thống mới ngay sau khi được cấp account."
tôi không rõ như thế nào là email của năm 2023,Email của năm 2023 là những email được gửi/nhận tính từ ngày 1/1/2023 đến hiện tại. Những email này sẽ được chuyển trước sang account fpt.com trước. Những email từ ngày 1/1/2023 trở về trước sẽ được chuyển sang account fpt.com sau khi account mới đã được bàn giao đến anh/chị.
Các ứng dụng hiện tại đang không đăng nhập được trong đó có VPN?,"Việc login VPN bằng account fpt.com hiện tại chưa sẵn sàng, vui lòng đăng nhập VPN bằng account cũ cho đến khi có thông báo mới."
làm thế nào để chuyển dữ liệu sharepoint?,"Các site Sharepoint sẽ không được chuyển đổi dữ liệu tự động. Admin của site cần chủ động thực hiện backup/restore dữ liệu sang site Sharepoint mới. Hướng dẫn chi tiết chuyển đổi Sharepoint, vui lòng xem ở đây: https://foxnews.fpt.vn/huong-dan-sao-luu-va-dong-bo-du-lieu-cong-cu-sharepoint/ Trong thời gian chưa chuyển đổi, người dùng tiếp tục dùng tài khoản cũ (@fpt.com.vn) để truy cập vào Sharepoint. Admin của các site Sharepoint có dữ liệu lớn cần hỗ trợ chuyển đổi có thể liên hệ bộ phận IT để được giúp đỡ."
Tôi muốn logout ra khỏi single sign on thì làm thế nào?," Truy cập link sau (lưu ý: trên iPhone phải dùng Safari, trên Android dùng trình duyệt mặc định) để sign-out khỏi account cũ (fpt.com.vn) và đăng nhập lại bằng account mới
https://login.microsoftonline.com/logout.srf"
Tôi không đổi được pass email?,"Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
Làm sao đăng nhập được workchat?,"Hướng dẫn login Workplace/Workchat bằng account mới:

- Khi nhận được email fpt.com là bạn sẽ bị phải login Workchat/Workplace bằng account mới
- Bạn mở trình duyệt và truy nhập vào https://office.com/
- Bấm vào avatar của bạn ở góc trên bên phải, chọn ""Sign in with a different account"" > “Use another account” để đăng nhập thêm account mới
- Bạn sẽ log in bằng account mới thành công
- Bạn mở tab mới trên trình duyệt web đó, truy nhập vào https://fpt.workplace.com/ để đăng nhập với account mới
Dữ liệu WorkChat là nội dung chat sẽ được chuyển tự động và gán đúng cho user account mới của từng người. Về cơ bản, user chỉ thay đổi xác thực bằng account email mới, dữ liệu chat vẫn được giữ nguyên.

Nếu vẫn gặp khó khăn trong quá trình login Workchat trên điện thoại, bạn có thể thử:
- Truy cập link sau (lưu ý: trên iPhone phải dùng Safari, trên Android dùng trình duyệt mặc định) để sign-out khỏi account cũ (fpt.com.vn) và đăng nhập lại bằng account mới
https://login.microsoftonline.com/logout.srf"
Em không đổi được pass theo hướng dẫn trên trang https://ess.fpt.com/,"Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
Vậy thì em vẫn dùng lại mật khẩu cũ ạ,"Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
Em không đổi được mật khẩu theo hướng dẫn ạ,"Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
reset pass mail mới như nào?,Vui lòng liên hệ admin/HCNS của đơn vị mở ticket reset mật khẩu trên uService
Đổi mật khẩu email mới như nào ?,"Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
"Từ ngày 4/5, tôi bắt buộc phải sử dụng email mới?","Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
"Trong lúc chờ pass email mới, tôi có dùng được email cũ không?","Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm."
Pass mới mail @fpt.com nhận ở đâu?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
Mình hỏi lấy mật khẩu mail mới ở đâu?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
không thể đổi được mật khẩu?,"Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
mật khẩu mới sẽ được công ty cấp hay tự đổi?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
mail mới ngày nào?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
mail mới password ngày nào?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
password của mail mới?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
xin hướng dẫn để xem Pass đăng nhập email mới?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
Pass đăng nhập email sẽ được BDA gửi tự động từ hệ thống Akabot-SSC fim.bot@fpt.com.vn?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
Vậy là mình vẫn chưa có đúng ko bạn ơi,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
doi pass mail?,"Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
Hướng dẫn đổi mật khẩu?,"Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
xác thực 2 bước?,Vui lòng xem hướng dẫn bật xác thực 2 bước tại đây: https://foxnews.fpt.vn/huong-dan-su-dung-xac-thuc-2-buoc-cho-tai-khoan-fpt-com/
tôi quên mật khẩu mail thì phải làm sao?,Vui lòng liên hệ admin/HCNS của đơn vị mở ticket reset mật khẩu trên uService
tôi chưa nhận được password cho mail mới?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
đăng nhập thì phải có mật khẩu trong khi mình chưa có mật khẩu?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
Tôi không thể thay đổi mật khẩu,"Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
đồng bộ mail,"Các email của năm 2023 sẽ được hệ thống tự động chuyển trước để người dùng thuận tiện làm việc. Các email của những năm trước sẽ được chuyển dần trong 2 tháng tiếp theo. Trong thời gian chuyển đổi, người dùng có thể login vào account cũ để xem lại các email chưa được chuyển và gửi email từ địa chỉ cũ nếu cần. Phần Calendar và Rules filter email người dùng phải chủ động tạo lại từ đầu."
chuyển đổi Onedrive?,Dữ liệu trên OneDrive cá nhân sẽ do người dùng chủ động thực hiện chuyển đổi. Hiện tại chưa có tool migrate việc phân quyền này nên người dùng tự đối chiếu phân quyền cũ và cấu hình phân quyền truy nhập File/folder cho OneDrive/ Google Drive mới. Tham khảo hướng dẫn chuyển dữ liệu OneDrive sang account mới tại https://foxnews.fpt.vn/huong-dan-chuyen-doi-du-lieu-onedrive-tu-fpt-com-vn-sang-fpt-com/
không thấy Pass của mail mới gửi từ Akabot vậy nhỉ,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
"Hiện mình chưa nhận được mật khẩu vào account fpt.com của Akabot-SSC, mật khẩu này sẽ được cung
cấp sau mail thông báo đúng không?",Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
làm sao để liện hệ Akabot?,Akabot sẽ chủ động liên hệ với bạn.
Số điện thoại hỗ trợ là số nào vậy ?,Mọi thắc mắc trong quá trình chuyển đổi vui lòng đặt câu hỏi với chat bot “FTEL IT Support” trên Workplace.
Chưa nhận pass?,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
Mật khẩu email khi nào có vậy pa,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.
"sao mình đặt mật khẩu không được, đã đặt theo hướng dẫn ạ","Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/"
